posicao_ranking,nome_fundo,categoria,data_cota,cotacao,z-score
405,Desconhecido,Renda Fixa,2024-01-28,85.77,1.3883105222535546
406,Desconhecido,Renda Fixa,2024-04-07,300.1268165859564,1.3883105222535546
407,Desconhecido,Renda Fixa,2024-04-15,90.07,1.3883105222535546
408,Desconhecido,Renda Fixa,2024-03-06,86.13,1.3883105222535546
409,Desconhecido,Renda Fixa,2024-02-18,87.46,1.3883105222535546
410,Desconhecido,Renda Fixa,2024-01-31,90.49,1.3883105222535546
411,Desconhecido,Renda Fixa,2024-04-26,87.31,1.3883105222535546
412,Desconhecido,Renda Fixa,2024-02-05,88.58,1.3883105222535546
413,Desconhecido,Renda Fixa,2024-01-15,87.67,1.3883105222535546
414,Desconhecido,Renda Fixa,2024-05-20,88.9,1.3883105222535546
415,Desconhecido,Renda Fixa,2024-01-25,0.0,1.3883105222535546
416,Desconhecido,Renda Fixa,2024-01-06,89.8,1.3883105222535546
417,Desconhecido,Renda Fixa,2024-03-29,88.79,1.3883105222535546
418,Desconhecido,Renda Fixa,2024-05-16,83.41,1.3883105222535546
419,Desconhecido,Renda Fixa,2024-01-20,0.0,1.3883105222535546
420,Desconhecido,Renda Fixa,2024-03-19,89.9,1.3883105222535546
421,Desconhecido,Renda Fixa,2024-03-14,88.12,1.3883105222535546
422,Desconhecido,Renda Fixa,2024-04-22,86.88,1.3883105222535546
423,Desconhecido,Renda Fixa,2024-01-14,87.04,1.3883105222535546
424,Desconhecido,Renda Fixa,2024-03-30,88.78,1.3883105222535546
425,Desconhecido,Renda Fixa,2024-04-28,88.95,1.3883105222535546
426,Desconhecido,Renda Fixa,2024-02-08,300.1268165859564,1.3883105222535546
427,Desconhecido,Renda Fixa,2024-01-08,86.76,1.3883105222535546
428,Desconhecido,Renda Fixa,2024-03-07,86.09,1.3883105222535546
429,Desconhecido,Renda Fixa,2024-01-22,87.99,1.3883105222535546
430,Desconhecido,Renda Fixa,2024-05-14,83.83,1.3883105222535546
431,Desconhecido,Renda Fixa,2024-02-06,85.88,1.3883105222535546
432,Desconhecido,Renda Fixa,2024-03-01,88.87,1.3883105222535546
433,Desconhecido,Renda Fixa,2024-03-03,85.49,1.3883105222535546
434,Desconhecido,Renda Fixa,2024-04-18,89.07,1.3883105222535546
435,Desconhecido,Renda Fixa,2024-05-29,84.64,1.3883105222535546
436,Desconhecido,Renda Fixa,2024-05-17,89.55,1.3883105222535546
437,Desconhecido,Renda Fixa,2024-04-12,90.32,1.3883105222535546
438,Desconhecido,Renda Fixa,2024-04-30,107.68,1.3883105222535546
439,Desconhecido,Renda Fixa,2024-02-23,88.81,1.3883105222535546
440,Desconhecido,Renda Fixa,2024-02-20,87.78,1.3883105222535546
441,Desconhecido,Renda Fixa,2024-01-16,90.1,1.3883105222535546
442,Desconhecido,Renda Fixa,2024-04-09,86.21,1.3883105222535546
443,Desconhecido,Renda Fixa,2024-03-11,86.89,1.3883105222535546
444,Desconhecido,Renda Fixa,2024-05-18,87.89,1.3883105222535546
445,Desconhecido,Renda Fixa,2024-03-05,91.0,1.3883105222535546
446,Desconhecido,Renda Fixa,2024-03-07,86.09,1.3883105222535546
447,Desconhecido,Renda Fixa,2024-01-13,87.07,1.3883105222535546
448,Desconhecido,Renda Fixa,2024-04-01,88.19,1.3883105222535546
449,Desconhecido,Renda Fixa,2024-02-17,87.41,1.3883105222535546
450,Desconhecido,Renda Fixa,2024-02-15,89.13,1.3883105222535546
451,Desconhecido,Renda Fixa,2024-03-16,88.0,1.3883105222535546
452,Desconhecido,Renda Fixa,2024-05-13,300.1268165859564,1.3883105222535546
453,Desconhecido,Renda Fixa,2024-04-08,86.71,1.3883105222535546
454,Desconhecido,Renda Fixa,2024-02-07,89.4,1.3883105222535546
455,Desconhecido,Renda Fixa,2024-05-15,85.76,1.3883105222535546
456,Desconhecido,Renda Fixa,2024-01-05,87.48,1.3883105222535546
457,Desconhecido,Renda Fixa,2024-01-12,88.07,1.3883105222535546
458,Desconhecido,Renda Fixa,2024-01-27,89.77,1.3883105222535546
459,Desconhecido,Renda Fixa,2024-05-24,84.65,1.3883105222535546
460,Desconhecido,Renda Fixa,2024-03-01,88.87,1.3883105222535546
461,Desconhecido,Renda Fixa,2024-03-09,87.38,1.3883105222535546
462,Desconhecido,Renda Fixa,2024-01-01,89.35,1.3883105222535546
463,Desconhecido,Renda Fixa,2024-02-03,87.3,1.3883105222535546
464,Desconhecido,Renda Fixa,2024-02-06,85.88,1.3883105222535546
465,Desconhecido,Renda Fixa,2024-04-02,88.56,1.3883105222535546
466,Desconhecido,Renda Fixa,2024-04-19,88.63,1.3883105222535546
467,Desconhecido,Renda Fixa,2024-03-28,86.8,1.3883105222535546
468,Desconhecido,Renda Fixa,2024-03-31,89.19,1.3883105222535546
469,Desconhecido,Renda Fixa,2024-03-15,86.94,1.3883105222535546
470,Desconhecido,Renda Fixa,2024-05-05,84.66,1.3883105222535546
471,Desconhecido,Renda Fixa,2024-05-03,300.1268165859564,1.3883105222535546
472,Desconhecido,Renda Fixa,2024-02-09,87.21,1.3883105222535546
473,Desconhecido,Renda Fixa,2024-01-02,89.07,1.3883105222535546
474,Desconhecido,Renda Fixa,2024-02-28,86.96,1.3883105222535546
475,Desconhecido,Renda Fixa,2024-01-29,90.0,1.3883105222535546
476,Desconhecido,Renda Fixa,2024-03-17,87.43,1.3883105222535546
477,Desconhecido,Renda Fixa,2024-03-21,33.92,1.3856131258945936
478,Desconhecido,Renda Fixa,2024-03-17,34.04,1.3856131258945936
479,Desconhecido,Renda Fixa,2024-05-24,35.79,1.3856131258945936
480,Desconhecido,Renda Fixa,2024-02-17,33.6,1.3856131258945936
481,Desconhecido,Renda Fixa,2024-03-07,34.96,1.3856131258945936
482,Desconhecido,Renda Fixa,2024-03-01,34.18,1.3856131258945936
483,Desconhecido,Renda Fixa,2024-01-22,35.08,1.3856131258945936
484,Desconhecido,Renda Fixa,2024-05-21,33.54,1.3856131258945936
485,Desconhecido,Renda Fixa,2024-04-06,34.0,1.3856131258945936
486,Desconhecido,Renda Fixa,2024-02-01,34.31,1.3856131258945936
487,Desconhecido,Renda Fixa,2024-02-03,0.0,1.3856131258945936
488,Desconhecido,Renda Fixa,2024-04-23,35.12,1.3856131258945936
489,Desconhecido,Renda Fixa,2024-04-17,300.1268165859564,1.3856131258945936
490,Desconhecido,Renda Fixa,2024-04-04,300.1268165859564,1.3856131258945936
491,Desconhecido,Renda Fixa,2024-01-10,34.07,1.3856131258945936
492,Desconhecido,Renda Fixa,2024-05-27,34.32,1.3856131258945936
493,Desconhecido,Renda Fixa,2024-01-28,33.89,1.3856131258945936
494,Desconhecido,Renda Fixa,2024-02-09,33.87,1.3856131258945936
495,Desconhecido,Renda Fixa,2024-05-12,0.0,1.3856131258945936
496,Desconhecido,Renda Fixa,2024-05-10,35.37,1.3856131258945936
497,Desconhecido,Renda Fixa,2024-05-25,34.52,1.3856131258945936
498,Desconhecido,Renda Fixa,2024-01-07,33.61,1.3856131258945936
499,Desconhecido,Renda Fixa,2024-03-28,0.0,1.3856131258945936
500,Desconhecido,Renda Fixa,2024-03-26,34.58,1.3856131258945936
501,Desconhecido,Renda Fixa,2024-05-23,34.45,1.3856131258945936
502,Desconhecido,Renda Fixa,2024-03-04,35.34,1.3856131258945936
503,Desconhecido,Renda Fixa,2024-03-16,33.53,1.3856131258945936
504,Desconhecido,Renda Fixa,2024-03-20,34.16,1.3856131258945936
505,Desconhecido,Renda Fixa,2024-04-08,34.43,1.3856131258945936
506,Desconhecido,Renda Fixa,2024-05-09,33.85,1.3856131258945936
507,Desconhecido,Renda Fixa,2024-04-25,34.23,1.3856131258945936
508,Desconhecido,Renda Fixa,2024-01-13,34.41,1.3856131258945936
509,Desconhecido,Renda Fixa,2024-01-24,34.78,1.3856131258945936
510,Desconhecido,Renda Fixa,2024-01-05,33.4,1.3856131258945936
511,Desconhecido,Renda Fixa,2024-04-26,33.66,1.3856131258945936
512,Desconhecido,Renda Fixa,2024-04-03,33.13,1.3856131258945936
513,Desconhecido,Renda Fixa,2024-03-06,34.81,1.3856131258945936
514,Desconhecido,Renda Fixa,2024-05-19,36.77,1.3856131258945936
515,Desconhecido,Renda Fixa,2024-01-22,35.08,1.3856131258945936
516,Desconhecido,Renda Fixa,2024-04-09,34.55,1.3856131258945936
517,Desconhecido,Renda Fixa,2024-03-15,34.83,1.3856131258945936
518,Desconhecido,Renda Fixa,2024-01-20,34.3,1.3856131258945936
519,Desconhecido,Renda Fixa,2024-01-04,0.0,1.3856131258945936
520,Desconhecido,Renda Fixa,2024-02-10,34.14,1.3856131258945936
521,Desconhecido,Renda Fixa,2024-01-12,34.23,1.3856131258945936
522,Desconhecido,Renda Fixa,2024-02-21,34.74,1.3856131258945936
523,Desconhecido,Renda Fixa,2024-05-04,34.19,1.3856131258945936
524,Desconhecido,Renda Fixa,2024-03-18,34.32,1.3856131258945936
525,Desconhecido,Renda Fixa,2024-01-18,32.74,1.3856131258945936
526,Desconhecido,Renda Fixa,2024-04-22,33.76,1.3856131258945936
527,Desconhecido,Renda Fixa,2024-01-06,33.68,1.3856131258945936
528,Desconhecido,Renda Fixa,2024-05-18,33.85,1.3856131258945936
529,Desconhecido,Renda Fixa,2024-02-29,34.08,1.3856131258945936
530,Desconhecido,Renda Fixa,2024-04-15,34.12,1.3856131258945936
531,Desconhecido,Renda Fixa,2024-01-14,35.09,1.3856131258945936
532,Desconhecido,Renda Fixa,2024-01-03,33.9,1.3856131258945936
533,Desconhecido,Renda Fixa,2024-02-11,35.08,1.3856131258945936
534,Desconhecido,Renda Fixa,2024-03-23,35.38,1.3856131258945936
535,Desconhecido,Renda Fixa,2024-04-27,34.68,1.3856131258945936
536,Desconhecido,Renda Fixa,2024-04-14,33.61,1.3856131258945936
537,Desconhecido,Renda Fixa,2024-02-09,33.87,1.3856131258945936
538,Desconhecido,Renda Fixa,2024-01-29,29.55,1.3856131258945936
539,Desconhecido,Renda Fixa,2024-04-13,34.45,1.3856131258945936
540,Desconhecido,Renda Fixa,2024-01-30,34.72,1.3856131258945936
541,Desconhecido,Renda Fixa,2024-03-24,29.53,1.3856131258945936
542,Desconhecido,Renda Fixa,2024-02-02,34.02,1.3856131258945936
543,Desconhecido,Renda Fixa,2024-04-02,34.64,1.3856131258945936
544,Desconhecido,Renda Fixa,2024-01-27,35.08,1.3856131258945936
545,Desconhecido,Renda Fixa,2024-03-31,33.72,1.3856131258945936
546,Desconhecido,Renda Fixa,2024-02-24,34.27,1.3856131258945936
547,Desconhecido,Renda Fixa,2024-05-06,34.52,1.3856131258945936
548,Desconhecido,Renda Fixa,2024-02-16,33.79,1.3856131258945936
549,Desconhecido,Renda Fixa,2024-01-17,34.98,1.3856131258945936
550,Desconhecido,Renda Fixa,2024-04-30,34.29,1.3856131258945936
551,Desconhecido,Renda Fixa,2024-02-28,34.48,1.3856131258945936
552,Desconhecido,Renda Fixa,2024-02-18,34.11,1.3856131258945936
553,Desconhecido,Renda Fixa,2024-02-12,34.76,1.3856131258945936
554,Desconhecido,Renda Fixa,2024-05-11,32.57,1.3856131258945936
555,Desconhecido,Renda Fixa,2024-02-04,34.07,1.3856131258945936
556,Desconhecido,Renda Fixa,2024-03-08,35.33,1.3856131258945936
557,Desconhecido,Renda Fixa,2024-03-11,0.0,1.3856131258945936
558,Desconhecido,Renda Fixa,2024-03-03,34.71,1.3856131258945936
559,Desconhecido,Renda Fixa,2024-03-29,35.05,1.3856131258945936
560,Desconhecido,Renda Fixa,2024-05-14,34.38,1.3856131258945936
561,Desconhecido,Renda Fixa,2024-04-20,34.91,1.3856131258945936
562,Desconhecido,Renda Fixa,2024-04-19,33.65,1.3856131258945936
563,Desconhecido,Renda Fixa,2024-05-27,34.32,1.3856131258945936
564,Desconhecido,Renda Fixa,2024-04-16,33.99,1.3856131258945936
565,Desconhecido,Renda Fixa,2024-01-23,34.75,1.3856131258945936
566,Desconhecido,Renda Fixa,2024-02-25,33.85,1.3856131258945936
567,Desconhecido,Renda Fixa,2024-03-05,34.23,1.3856131258945936
568,Desconhecido,Renda Fixa,2024-01-02,0.0,1.3856131258945936
569,Desconhecido,Renda Fixa,2024-02-22,0.0,1.3856131258945936
570,Desconhecido,Renda Fixa,2024-03-02,35.47,1.3856131258945936
571,Desconhecido,Renda Fixa,2024-05-29,35.34,1.3856131258945936
572,Desconhecido,Renda Fixa,2024-02-19,300.1268165859564,1.3856131258945936
573,Desconhecido,Renda Fixa,2024-03-14,0.0,1.3856131258945936
574,Desconhecido,Renda Fixa,2024-01-15,34.23,1.3856131258945936
575,Desconhecido,Renda Fixa,2024-03-25,33.31,1.3856131258945936
576,Desconhecido,Renda Fixa,2024-01-08,35.06,1.3856131258945936
577,Desconhecido,Renda Fixa,2024-05-15,33.88,1.3856131258945936
578,Desconhecido,Renda Fixa,2024-04-01,32.79,1.3856131258945936
579,Desconhecido,Renda Fixa,2024-04-21,34.91,1.3856131258945936
580,Desconhecido,Renda Fixa,2024-03-13,35.12,1.3856131258945936
581,Desconhecido,Renda Fixa,2024-05-12,0.0,1.3856131258945936
582,Desconhecido,Renda Fixa,2024-05-20,34.35,1.3856131258945936
583,Desconhecido,Renda Fixa,2024-05-05,34.72,1.3856131258945936
584,Desconhecido,Renda Fixa,2024-02-20,36.39,1.3856131258945936
585,Desconhecido,Renda Fixa,2024-02-14,33.66,1.3856131258945936
586,Desconhecido,Renda Fixa,2024-01-01,34.15,1.3856131258945936
587,Desconhecido,Renda Fixa,2024-02-13,32.89,1.3856131258945936
588,Desconhecido,Renda Fixa,2024-04-10,34.79,1.3856131258945936
589,Desconhecido,Renda Fixa,2024-02-06,33.46,1.3856131258945936
590,Desconhecido,Renda Fixa,2024-02-05,35.31,1.3856131258945936
591,Desconhecido,Renda Fixa,2024-04-29,35.57,1.3856131258945936
592,Desconhecido,Renda Fixa,2024-04-24,34.19,1.3856131258945936
593,Desconhecido,Renda Fixa,2024-05-26,35.72,1.3856131258945936
594,Desconhecido,Renda Fixa,2024-02-07,33.52,1.3856131258945936
595,Desconhecido,Renda Fixa,2024-04-12,34.64,1.3856131258945936
596,Desconhecido,Renda Fixa,2024-04-28,34.21,1.3856131258945936
597,Desconhecido,Renda Fixa,2024-05-08,300.1268165859564,1.3856131258945936
598,Desconhecido,Renda Fixa,2024-05-03,0.0,1.3856131258945936
599,Desconhecido,Renda Fixa,2024-04-07,35.27,1.3856131258945936
600,Desconhecido,Renda Fixa,2024-01-21,34.28,1.3856131258945936
601,Desconhecido,Renda Fixa,2024-02-15,34.3,1.3856131258945936
602,Desconhecido,Renda Fixa,2024-01-26,34.15,1.3856131258945936
603,Desconhecido,Renda Fixa,2024-03-10,34.55,1.3856131258945936
604,Desconhecido,Renda Fixa,2024-01-25,35.66,1.3856131258945936
605,Desconhecido,Renda Fixa,2024-01-09,35.55,1.3856131258945936
606,Desconhecido,Renda Fixa,2024-03-02,35.47,1.3856131258945936
607,Desconhecido,Renda Fixa,2024-03-09,35.77,1.3856131258945936
608,Desconhecido,Renda Fixa,2024-05-17,34.11,1.3856131258945936
609,Desconhecido,Renda Fixa,2024-04-18,34.56,1.3856131258945936
610,Desconhecido,Renda Fixa,2024-01-16,33.95,1.3856131258945936
611,Desconhecido,Renda Fixa,2024-01-31,33.94,1.3856131258945936
612,Desconhecido,Renda Fixa,2024-05-16,34.45,1.3856131258945936
613,Desconhecido,Renda Fixa,2024-03-27,33.82,1.3856131258945936
614,Desconhecido,Renda Fixa,2024-02-23,33.68,1.3856131258945936
615,Desconhecido,Renda Fixa,2024-05-02,34.52,1.3856131258945936
616,Desconhecido,Renda Fixa,2024-05-22,34.6,1.3856131258945936
617,Desconhecido,Renda Fixa,2024-05-15,33.88,1.3856131258945936
618,Desconhecido,Renda Fixa,2024-03-19,34.08,1.3856131258945936
619,Desconhecido,Renda Fixa,2024-01-11,0.0,1.3856131258945936
620,Desconhecido,Renda Fixa,2024-04-25,34.23,1.3856131258945936
621,Desconhecido,Renda Fixa,2024-03-22,33.76,1.3856131258945936
622,Desconhecido,Renda Fixa,2024-01-19,35.17,1.3856131258945936
623,Desconhecido,Renda Fixa,2024-04-11,34.2,1.3856131258945936
624,Desconhecido,Renda Fixa,2024-02-26,33.67,1.3856131258945936
625,Desconhecido,Renda Fixa,2024-02-27,34.66,1.3856131258945936
626,Desconhecido,Renda Fixa,2024-03-12,33.58,1.3856131258945936
627,Desconhecido,Renda Fixa,2024-02-08,33.63,1.3856131258945936
628,Desconhecido,Renda Fixa,2024-04-05,35.31,1.3856131258945936
629,Desconhecido,Renda Fixa,2024-05-07,34.38,1.3856131258945936
630,Desconhecido,Renda Fixa,2024-03-30,33.93,1.3856131258945936
631,Desconhecido,Renda Fixa,2024-05-28,35.19,1.3856131258945936
632,Desconhecido,Renda Fixa,2024-05-13,34.41,1.3856131258945936
633,Desconhecido,Renda Fixa,2024-05-01,300.1268165859564,1.3856131258945936
634,Desconhecido,Renda Fixa,2024-02-14,54.87,1.3670311420793717
635,Desconhecido,Renda Fixa,2024-01-16,54.42,1.3670311420793717
636,Desconhecido,Renda Fixa,2024-02-02,54.58,1.3670311420793717
637,Desconhecido,Renda Fixa,2024-04-12,55.57,1.3670311420793717
638,Desconhecido,Renda Fixa,2024-03-04,55.98,1.3670311420793717
639,Desconhecido,Renda Fixa,2024-01-31,56.38,1.3670311420793717
640,Desconhecido,Renda Fixa,2024-04-09,0.0,1.3670311420793717
641,Desconhecido,Renda Fixa,2024-05-26,56.21,1.3670311420793717
642,Desconhecido,Renda Fixa,2024-05-08,0.0,1.3670311420793717
643,Desconhecido,Renda Fixa,2024-05-14,53.74,1.3670311420793717
644,Desconhecido,Renda Fixa,2024-04-22,55.6,1.3670311420793717
645,Desconhecido,Renda Fixa,2024-02-20,57.98,1.3670311420793717
646,Desconhecido,Renda Fixa,2024-04-18,54.97,1.3670311420793717
647,Desconhecido,Renda Fixa,2024-01-13,55.76,1.3670311420793717
648,Desconhecido,Renda Fixa,2024-02-10,56.93,1.3670311420793717
649,Desconhecido,Renda Fixa,2024-05-02,56.9,1.3670311420793717
650,Desconhecido,Renda Fixa,2024-03-17,54.74,1.3670311420793717
651,Desconhecido,Renda Fixa,2024-02-03,54.13,1.3670311420793717
652,Desconhecido,Renda Fixa,2024-05-07,70.37,1.3670311420793717
653,Desconhecido,Renda Fixa,2024-02-25,56.96,1.3670311420793717
654,Desconhecido,Renda Fixa,2024-04-05,54.53,1.3670311420793717
655,Desconhecido,Renda Fixa,2024-05-20,55.62,1.3670311420793717
656,Desconhecido,Renda Fixa,2024-03-20,55.44,1.3670311420793717
657,Desconhecido,Renda Fixa,2024-05-19,56.86,1.3670311420793717
658,Desconhecido,Renda Fixa,2024-02-15,57.02,1.3670311420793717
659,Desconhecido,Renda Fixa,2024-04-09,0.0,1.3670311420793717
660,Desconhecido,Renda Fixa,2024-01-28,54.54,1.3670311420793717
661,Desconhecido,Renda Fixa,2024-02-23,300.1268165859564,1.3670311420793717
662,Desconhecido,Renda Fixa,2024-05-22,54.09,1.3670311420793717
663,Desconhecido,Renda Fixa,2024-03-31,55.83,1.3670311420793717
664,Desconhecido,Renda Fixa,2024-01-30,55.87,1.3670311420793717
665,Desconhecido,Renda Fixa,2024-02-13,55.25,1.3670311420793717
666,Desconhecido,Renda Fixa,2024-05-17,54.37,1.3670311420793717
667,Desconhecido,Renda Fixa,2024-02-16,55.31,1.3670311420793717
668,Desconhecido,Renda Fixa,2024-01-18,53.88,1.3670311420793717
669,Desconhecido,Renda Fixa,2024-05-12,56.23,1.3670311420793717
670,Desconhecido,Renda Fixa,2024-05-10,55.72,1.3670311420793717
671,Desconhecido,Renda Fixa,2024-03-24,54.44,1.3670311420793717
672,Desconhecido,Renda Fixa,2024-04-17,55.39,1.3670311420793717
673,Desconhecido,Renda Fixa,2024-03-27,56.78,1.3670311420793717
674,Desconhecido,Renda Fixa,2024-04-04,55.88,1.3670311420793717
675,Desconhecido,Renda Fixa,2024-01-10,54.41,1.3670311420793717
676,Desconhecido,Renda Fixa,2024-04-15,56.83,1.3670311420793717
677,Desconhecido,Renda Fixa,2024-04-24,0.0,1.3670311420793717
678,Desconhecido,Renda Fixa,2024-03-03,53.77,1.3670311420793717
679,Desconhecido,Renda Fixa,2024-05-24,55.87,1.3670311420793717
680,Desconhecido,Renda Fixa,2024-03-09,300.1268165859564,1.3670311420793717
681,Desconhecido,Renda Fixa,2024-01-14,55.12,1.3670311420793717
682,Desconhecido,Renda Fixa,2024-05-28,55.19,1.3670311420793717
683,Desconhecido,Renda Fixa,2024-05-27,52.47,1.3670311420793717
684,Desconhecido,Renda Fixa,2024-04-13,54.89,1.3670311420793717
685,Desconhecido,Renda Fixa,2024-02-29,54.05,1.3670311420793717
686,Desconhecido,Renda Fixa,2024-03-11,55.29,1.3670311420793717
687,Desconhecido,Renda Fixa,2024-03-22,55.29,1.3670311420793717
688,Desconhecido,Renda Fixa,2024-01-15,54.46,1.3670311420793717
689,Desconhecido,Renda Fixa,2024-05-29,55.88,1.3670311420793717
690,Desconhecido,Renda Fixa,2024-04-01,54.59,1.3670311420793717
691,Desconhecido,Renda Fixa,2024-03-19,55.02,1.3670311420793717
692,Desconhecido,Renda Fixa,2024-02-04,58.48,1.3670311420793717
693,Desconhecido,Renda Fixa,2024-04-16,54.36,1.3670311420793717
694,Desconhecido,Renda Fixa,2024-05-18,55.74,1.3670311420793717
695,Desconhecido,Renda Fixa,2024-04-21,300.1268165859564,1.3670311420793717
696,Desconhecido,Renda Fixa,2024-03-01,56.66,1.3670311420793717
697,Desconhecido,Renda Fixa,2024-03-18,43.84,1.3670311420793717
698,Desconhecido,Renda Fixa,2024-02-09,55.37,1.3670311420793717
699,Desconhecido,Renda Fixa,2024-03-14,53.79,1.3670311420793717
700,Desconhecido,Renda Fixa,2024-01-06,55.84,1.3670311420793717
701,Desconhecido,Renda Fixa,2024-02-28,0.0,1.3670311420793717
702,Desconhecido,Renda Fixa,2024-05-15,55.21,1.3670311420793717
703,Desconhecido,Renda Fixa,2024-02-18,54.86,1.3670311420793717
704,Desconhecido,Renda Fixa,2024-01-03,54.82,1.3670311420793717
705,Desconhecido,Renda Fixa,2024-01-12,56.83,1.3670311420793717
