id_fundo,data_cota,cotacao,rentabilidade_dia,volume_negociado
148,2024-04-20,46.8473,-0.002024,909044
190,03/03/2024,80.6731,-0.000181,150186
68,2024-02-13,33.9512,-0.026283,945515
35,2024-04-27,53.2071,-0.009252,243381
58,2024-01-19,83.9374,-0.036331,696669
99,2024-02-29,56.3394,0.049038,929399
68,2024-01-28,35.4134,0.015654,176252
168,2024-03-08,55.7831,0.003141,457613
84,2024-03-16,59.4693,0.002428,331346
189,2024-04-20,54.2812,-0.015897,352151
171,2024-05-03,23.9884,0.016462,718196
164,2024-05-24,9004.2616,0.039953,567117
177,2024-05-22,4592.9192,-0.007118,177209
131,2024-03-10,43.9616,0.030988,298375
74,2024-05-18,16.9678,-0.005795,912526
36,2024-03-02,83.8119,-0.007008,986749
173,2024-04-26,51.2512,0.025169,619996
115,2024-02-27,34.6605,0.007812,329830
66,2024-05-26,82.1591,0.008917,836752
153,2024-03-15,95.8851,0.004471,527484
112,2024-05-02,98.119,0.031735,518012
25,30/01/2024,14.5545,0.010409,635674
138,2024-05-01,62.4584,-0.030677,101499
38,2024-05-28,90.8547,-0.028051,870814
186,2024-03-31,100.4703,0.005196,98025
72,2024-02-14,4386.517,0.004173,311818
147,2024-05-23,39.6364,0.016611,161360
142,14/04/2024,40.01,-0.017787,410529
56,28/04/2024,7251.7277,0.019288,640931
142,01/04/2024,40.842,0.002639,368168
20,2024-03-21,53.9049,-0.010712,204378
131,2024-03-18,41.8262,-0.019092,46581
136,09/02/2024,21.6167,-0.000764,777687
119,2024-05-28,45.0096,0.012264,694820
70,2024-05-24,8180.5161,0.002597,218364
87,2024-05-13,84.2824,-0.015921,514520
148,2024-05-05,45.4964,-0.030802,-35271
192,25/02/2024,56.9199,-0.023528,456759
32,2024-04-17,22.7536,0.04181,384595
114,2024-02-05,83.3591,-0.027121,803770
69,2024-05-24,40.2232,-0.012798,698726
53,2024-04-19,44.8903,-0.003913,-874622
111,2024-03-25,17.4018,0.002858,127929
57,2024-05-04,29.3319,-0.01562,479277
129,2024-04-07,84.8973,0.046936,202360
196,2024-04-12,88.787,-0.014981,88611
89,2024-01-12,0.0001,0.042374,569126
47,2024-01-16,100.0614,0.037538,700852
142,2024-03-17,40.9901,0.006275,-208251
176,2024-05-15,73.3789,0.034548,339346
89,2024-03-01,0.0001,0.027868,893835
187,2024-04-17,84.8818,0.022731,337131
126,2024-01-09,86.9619,0.009679,757159
193,2024-02-17,13.9027,-0.024783,137348
33,2024-05-26,18.6528,0.030688,531110
76,17/02/2024,34.9481,-0.007892,830651
79,2024-01-12,62.1993,0.040431,242172
199,2024-02-22,79.2015,0.023176,758708
184,2024-01-17,53.0783,0.016926,657619
74,2024-03-22,16.9778,-0.005204,353600
21,2024-03-07,37.4701,-0.038155,392934
102,2024-03-08,64.1221,0.006441,-547226
85,2024-04-18,73.4052,0.017588,705857
101,2024-02-24,68.3663,-0.023807,399526
114,2024-05-11,8632.1193,0.007449,122327
16,2024-01-30,58.3613,-0.008554,335817
108,2024-03-15,80.9358,-0.005005,115419
72,2024-04-13,54.743,0.253192,821809
124,2024-05-22,20.0536,0.007784,864875
50,2024-05-18,58.0119,0.034994,683375
74,2024-04-06,17.0855,0.001103,460385
195,04/02/2024,60.3025,0.0237,882337
62,2024-04-28,43.4917,0.007126,919231
147,2024-01-08,38.257,-0.018768,936592
140,2024-05-06,45.9176,-0.012391,131096
53,2024-03-16,46.0144,0.02103,22548
198,2024-01-15,87.1763,-0.015513,281871
141,2024-03-11,82.7315,-0.036221,711506
94,09/04/2024,77.7279,0.090817,819703
8,2024-02-07,77.0941,-0.003332,72260
166,2024-04-28,49.5647,-0.017704,71015
42,17/05/2024,16.6227,-0.019058,542038
97,2024-03-25,35.7567,-0.00126,660082
137,2024-01-21,53.3658,-0.003394,982441
78,2024-02-01,29.0864,-0.02632,134401
136,2024-04-07,21.9788,0.015974,718573
96,2024-02-15,93.6542,0.017518,114998
30,2024-01-27,82.2855,0.009783,822862
116,2024-05-19,23.8148,0.029564,19685
131,2024-03-26,43.7257,0.025454,678475
133,2024-04-08,100.5144,0.030699,702312
32,2024-04-28,21.8414,4.5e-05,584084
84,2024-04-03,59.8869,0.009466,656430
2,2024-03-30,46.7672,-0.01812,702813
23,2024-05-05,60.0717,0.024943,904962
77,2024-01-20,47.3441,0.01425,-235512
156,2024-03-12,61.7946,0.008844,815539
94,2024-01-07,74.2301,0.041729,991312
104,2024-01-24,60.4609,0.019034,475491
173,2024-05-03,49.6963,-0.005933,295777
30,2024-01-10,81.0139,-0.005821,261238
9,2024-04-28,67.2181,0.001081,144302
105,2024-05-02,86.7424,0.022388,250747
3,2024-02-06,44.3031,-0.021443,281644
47,2024-02-09,96.3169,-0.001288,844153
1,2024-04-26,31.6716,-0.003047,979529
105,2024-02-08,84.2039,-0.007532,269390
52,2024-05-26,33.5353,-0.009065,268958
15,2024-05-01,47.02,0.044574,773559
137,2024-04-20,53.1981,-0.006525,347620
5,2024-01-18,81.9816,0.012825,402634
36,17/03/2024,88.3097,0.046281,531204
78,2024-03-24,29.794,-0.002631,446313
47,2024-05-20,96.7876,0.003592,311137
89,2024-03-27,94.4251,0.016435,-616365
163,2024-05-21,17.547,0.011844,306996
5,2024-04-11,80.2342,-0.008762,561040
94,2024-01-19,72.2552,0.014015,299953
22,2024-05-23,89.1053,0.026024,360775
28,2024-02-12,68.9192,-0.004875,868095
74,2024-05-13,17.3669,0.01759,305283
66,2024-04-03,80.4316,-0.012297,792064
28,2024-05-16,67.226,-0.029322,628997
7,28/04/2024,26.9252,0.004513,487315
94,2024-01-25,70.7721,-0.006799,640031
167,13/02/2024,48.9856,-0.002647,652767
85,2024-05-03,71.0195,-0.015485,620621
99,2024-01-27,53.2898,-0.007745,142482
183,2024-03-13,37.5853,-0.013289,952712
64,2024-05-04,82.6164,-0.012679,252716
8,2024-05-14,75.8442,-0.019491,989589
26,2024-01-22,33.9179,-0.016717,-705954
175,2024-01-22,43.2904,-0.023613,578420
24,2024-01-17,61.203,0.023627,177153
188,2024-01-06,44.2705,0.010385,889868
192,2024-01-30,58.3205,0.0005,412313
38,2024-02-05,93.9545,0.005111,717218
38,2024-05-16,9368.581,0.002236,583821
36,2024-05-13,86.0087,0.019019,171454
27,2024-02-24,1811.4039,-0.002503,606337
155,2024-04-14,41.6168,-0.009947,534453
178,2024-02-03,11.8001,0.014446,629059
44,2024-04-16,22.7417,-0.001411,852861
11,22/02/2024,19.8065,-0.015614,429962
143,2024-04-03,87.1688,-0.003409,913261
64,2024-01-24,81.5469,-0.02546,368622
126,2024-03-11,84.7132,-0.01643,820472
125,2024-04-15,45.4089,0.006367,983260
52,2024-02-04,33.8231,-0.000558,941468
8,01/05/2024,77.9829,0.008159,787790
26,2024-01-06,34.699,0.005928,234138
57,2024-05-27,30.0925,0.009905,766207
188,2024-03-22,4442.5674,0.013927,608069
97,2024-03-13,35.0644,-0.020596,784682
93,2024-05-12,17.1355,0.025094,121954
181,2024-05-25,48.7435,-0.025832,388016
138,2024-05-27,63.1942,-0.019258,899223
123,2024-01-28,36.0687,0.032948,906899
111,2024-01-22,17.6039,0.014502,683327
133,2024-04-06,101.8911,0.044816,361581
43,2024-05-01,26.9269,0.013289,658127
109,2024-04-16,12.0418,0.012215,10363
105,2024-03-27,86.9658,0.025021,652130
16,23/04/2024,58.2871,-0.009814,159768
94,2024-05-12,68.9064,-0.032982,652644
65,2024-03-11,49.0289,0.023179,513261
65,12/03/2024,47.482,-0.009104,673682
129,2024-02-20,83.8792,0.034381,61346
110,2024-01-25,18.0604,-0.007268,820873
120,2024-04-08,33.8018,0.003421,124730
165,2024-05-14,56.5991,-0.011406,986388
162,2024-01-01,96.0756,0.038234,374842
148,2024-04-04,48.0573,0.023752,194374
175,2024-05-21,44.1613,-0.003969,828373
183,2024-02-29,37.3972,-0.018228,409332
154,2024-05-07,16.1196,-0.011132,74112
143,2024-03-24,88.8158,0.015421,827660
30,2024-02-20,80.9508,-0.006595,63345
22,2024-05-19,85.2853,-0.017963,183110
25,2024-03-18,14.283,-0.008438,570859
22,2024-05-14,88.534,0.019447,900231
99,2024-01-24,52.7812,-0.017215,805160
68,2024-01-06,35.5782,0.020381,74059
90,2024-04-26,23.9414,0.011371,109554
190,2024-04-30,80.4506,-0.002937,917938
193,2024-01-20,12.4275,-0.128263,962219
141,2024-05-22,87.6303,0.020847,283157
180,2024-02-09,31.3138,-0.024116,919944
173,2024-03-08,47.8338,-0.043187,347615
76,25/04/2024,35.3754,0.004237,185930
44,2024-03-17,22.3163,-0.02009,716352
138,2024-03-14,63.3128,-0.017417,710216
108,2024-05-28,82.2332,0.010944,930059
2,2024-03-25,47.9766,0.007271,550363
7,2024-04-19,27.1306,0.012176,324469
54,2024-05-16,65.2756,0.010307,75355
84,2024-03-28,60.458,0.019093,-207062
83,21/05/2024,59.4291,0.004563,843694
18,2024-04-05,90.4745,0.001053,241483
139,2024-01-29,33.7677,-0.014212,202225
18,2024-02-14,89.5471,-0.009209,564249
17,2024-01-17,86.5673,0.015252,818949
165,2024-02-19,57.8971,0.011264,184530
67,2024-04-28,77.6453,0.003305,468409
90,2024-05-06,23.867,0.008226,103107
145,2024-01-15,13.6986,-0.004597,548815
97,2024-03-22,36.5357,0.0205,801201
96,2024-05-03,99.1584,0.077319,167902
130,2024-03-14,26.9615,-0.028621,242184
170,2024-03-10,90.6885,0.007271,284350
198,2024-05-06,89.4634,0.010315,680839
83,2024-03-11,58.9761,-0.003095,-498364
193,2024-01-14,14.329,0.005121,731172
155,29/04/2024,42.3077,0.006489,92908
71,2024-05-08,24.0153,-0.029931,411780
13,2024-03-05,27.3047,0.021112,263420
154,2024-05-02,16.3201,0.001166,432714
140,2024-05-24,44.6793,-0.039025,363633
18,2024-03-03,90.2622,-0.001296,200369
108,2024-01-22,81.1115,-0.002845,257984
118,2024-03-04,25.4753,0.002966,640457
175,2024-05-06,44.164,-0.003909,794523
110,2024-05-15,18.0339,-0.008726,770216
18,2024-02-16,89.2596,-0.012389,-683914
132,2024-05-24,19.6662,-0.011398,776331
172,2024-04-28,48.34,-0.129874,818744
90,2024-03-09,24.7014,0.043476,608735
96,2024-03-01,93.1455,0.011991,905381
178,09/04/2024,1170.1872,0.005999,942636
10,2024-04-08,3779.4094,0.012089,256788
6,2024-03-02,96.5433,0.036866,364454
138,2024-02-24,63.2765,-0.017981,584447
142,06/05/2024,40.8361,0.002494,507882
121,2024-02-04,50.6285,0.009817,352569
171,2024-01-16,24.055,0.019284,511298
179,09/03/2024,53.0988,0.03722,844924
99,2024-02-10,51.9971,-0.031814,312641
111,2024-01-09,1752.8354,0.01015,851092
172,2024-04-21,56.3181,0.013734,461149
61,2024-05-13,64.9931,0.032761,996167
158,2024-03-21,45.2022,-0.019403,924328
12,2024-04-06,70.5766,0.038196,496661
73,2024-01-06,73.0915,0.005188,367571
1,2024-05-28,32.331,0.017709,89202
75,2024-04-18,91.4754,-0.003178,-788278
159,2024-01-30,73.3112,0.007747,800014
109,2024-02-28,11.775,-0.010213,491650
81,2024-02-26,24.0266,0.007706,220686
185,2024-01-29,49.0973,0.009564,113040
160,2024-02-06,18.9584,0.005539,569190
14,2024-03-20,25.532,-0.012852,-93115
193,2024-05-25,14.1706,-0.005991,753531
95,2024-03-31,11.6856,0.007104,700141
196,2024-02-27,90.4092,0.003016,70369
103,2024-02-22,71.0621,-0.0047,209472
131,2024-03-08,43.134,0.011579,347786
112,2024-05-29,92.5073,-0.027272,191682
17,15/04/2024,0.0001,0.036238,933449
77,2024-02-27,45.1644,-0.032446,951236
89,2024-02-09,93.4288,0.005711,156870
4,2024-03-14,24.9973,0.014436,979724
135,14/01/2024,33.7205,-0.048782,119364
71,2024-05-11,24.4557,-0.012144,357737
38,2024-01-01,92.7607,-0.007661,334473
104,2024-03-24,60.4795,0.019347,860715
7,2024-01-27,26.4398,-0.013598,580873
113,2024-05-24,26.0369,0.009514,631138
29,2024-01-04,24.9804,0.013207,56935
75,2024-03-14,92.7819,0.011059,125214
3,2024-01-31,4632.3392,0.02318,605539
144,2024-03-25,31.9779,0.021842,295449
147,2024-05-22,38.0185,-0.024886,898631
24,2024-03-02,57.8316,-0.03276,618454
145,2024-04-04,13.7829,0.001536,203306
132,2024-05-02,20.2664,0.018773,582059
30,2024-04-28,81.3072,-0.002222,701222
16,2024-01-12,58.809,-0.000949,994305
159,2024-04-20,71.9108,-0.011503,415254
56,08/04/2024,72.4339,0.018116,758237
151,2024-04-28,73.6339,0.019904,70664
189,2024-01-02,54.9558,-0.003667,255652
41,2024-03-23,18.8692,-0.016462,83457
22,2024-04-06,90.9729,0.047529,746007
26,2024-02-01,35.5164,0.029623,692847
8,2024-03-08,76.3487,-0.012969,622035
75,2024-02-14,88.8199,-0.032115,570728
167,2024-05-05,58.89,0.199008,40699
64,2024-03-30,81.5263,-0.025706,945413
82,2024-04-29,62.4319,0.006869,923509
137,2024-04-26,53.0475,-0.009338,930210
73,2024-04-21,73.6238,0.012508,841779
53,21/02/2024,43.1411,-0.042728,745132
166,2024-04-28,49.5647,-0.017704,71015
60,25/03/2024,58.2133,0.010686,101758
79,2024-04-14,61.0914,0.021899,100915
133,2024-05-12,100.9052,0.034706,170348
12,2024-03-18,90.7163,0.334456,29709
181,2024-01-26,48.776,-0.025183,888102
43,2024-03-27,26.3711,-0.007626,835594
55,2024-03-24,9016.3705,-0.00157,397633
77,2024-01-16,47.0815,0.008624,127738
191,2024-01-29,98.5741,-0.007972,17198
187,2024-01-17,84.1274,0.013642,44137
24,03/02/2024,61.205,0.02366,584473
113,2024-01-10,26.3077,0.020012,879319
136,2024-02-28,21.4892,-0.006658,965447
154,2024-03-06,16.881,0.035579,641893
62,2024-03-01,43.8176,0.014674,572730
71,2024-03-23,24.2787,-0.01929,198179
80,2024-03-27,7133.3412,0.006161,564048
170,2024-04-22,89.0311,-0.011138,23547
6,2024-03-27,89.1385,-0.042661,479052
49,2024-05-20,50.7248,0.025409,634279
30,2024-03-26,78.2529,-0.039704,873688
89,2024-02-29,93.7989,0.009695,174019
128,2024-03-24,21.6157,-0.055583,384943
88,2024-03-20,39.4526,-0.014518,636782
48,2024-02-14,67.9122,0.025167,19144
81,2024-04-21,23.7365,-0.004462,559095
44,2024-01-03,23.2813,0.022283,463686
177,2024-01-28,4601.4608,-0.005271,478624
175,2024-04-09,44.7095,0.008393,926120
49,2024-01-01,50.7038,0.024983,343482
20,2024-03-19,53.4855,-0.018409,716257
47,2024-05-23,94.3521,-0.021661,457612
33,2024-02-23,18.0668,-0.001691,479629
5,2024-03-11,81.5401,0.00737,311893
89,2024-05-03,91.74,-0.012469,611432
118,2024-03-20,24.5594,-0.033093,-688581
43,2024-01-02,16.2399,-0.388872,233022
5,2024-03-25,8189.7063,0.011781,106673
171,2024-05-01,23.4428,-0.006658,888306
43,2024-03-27,26.3711,-0.007626,835594
43,2024-04-08,25.6927,-0.033154,419881
12,2024-05-24,68.8414,0.012671,728135
106,2024-05-22,41.7867,0.034209,26886
73,2024-02-07,73.2435,0.007277,126672
117,2024-04-11,87.5297,0.019219,20487
17,2024-01-04,84.473,-0.00931,516761
8,2024-05-28,7482.6577,-0.032647,309008
28,2024-01-20,70.1088,0.012301,990499
3,2024-02-13,46.2076,0.020623,312919
181,23/01/2024,49.9465,-0.001791,630272
94,2024-05-10,7117.9769,-0.001078,774060
48,2024-01-23,63.992,-0.034009,648282
56,2024-05-28,69.4694,-0.023552,957470
136,2024-01-02,21.1752,-0.021175,378428
148,2024-05-25,47.4768,0.011387,418302
132,2024-05-16,20.0796,0.00938,951179
142,2024-05-11,39.648,-0.026674,401522
64,2024-04-27,84.747,0.012783,128747
136,2024-03-19,21.2204,-0.019087,64659
55,2024-01-25,88.229,-0.022994,99185
129,2024-02-20,83.8792,0.034381,61346
4,2024-05-13,24.9237,0.011449,810968
127,2024-02-21,8008.7484,0.011972,558434
17,2024-03-23,82.3729,-0.033939,136912
135,2024-02-19,35.6006,0.004252,668517
24,2024-01-12,60.3095,0.008683,430968
79,2024-05-21,59.325,-0.007649,690452
195,2024-05-09,58.6888,-0.003695,653717
176,2024-01-26,68.8196,-0.029732,795667
107,2024-03-30,14.8393,-0.020069,648585
41,2024-05-28,19.4225,0.012379,218451
163,2024-03-06,19.0409,0.097993,901017
89,2024-04-28,92.3119,-0.006313,680436
53,2024-02-28,44.3978,-0.014842,197209
64,2024-01-01,85.7935,0.02529,291556
27,2024-01-10,18.2461,0.004768,555325
174,2024-04-10,35.6807,-0.039238,763522
150,2024-04-25,26.3228,0.003185,537294
53,2024-04-15,44.5645,-0.011142,898357
162,2024-01-24,0.0001,-0.025741,791563
91,2024-01-23,80.9997,0.023058,431269
134,2024-02-10,23.7011,0.017167,967411
159,2024-05-10,70.6668,-0.028603,862642
116,2024-05-03,23.3045,0.007502,279435
158,2024-05-22,0.0001,0.015281,311796
166,2024-01-26,0.0001,0.005123,87686
167,2024-04-26,48.7477,-0.007492,724470
120,2024-01-10,32.9252,-0.0226,626644
41,2024-01-11,19.8568,0.035013,-678346
59,20/04/2024,27.9181,0.00553,957043
92,2024-04-01,23.8559,-0.037401,455410
21,03/01/2024,3965.9386,0.018044,663516
110,2024-01-06,17.7758,-0.022912,671101
93,2024-01-17,16.6074,-0.0065,549044
132,2024-02-18,2008.1264,0.009466,310981
77,2024-01-25,45.8773,-0.017174,598780
161,2024-02-21,56.6442,0.009189,358889
157,2024-05-29,29.8492,-0.003359,89028
48,2024-04-21,65.1852,-0.015998,273141
77,2024-02-05,46.5372,-0.003038,554389
122,2024-04-05,25.6096,0.018412,533425
28,2024-05-26,68.7702,-0.007026,367894
3,2024-04-14,45.2235,-0.001113,64301
174,2024-04-17,36.8649,-0.007352,693787
171,07/02/2024,23.0219,-0.024493,688732
79,2024-03-11,60.1955,0.006912,256998
87,2024-04-04,87.4218,0.020734,648473
4,2024-04-18,24.0229,-0.025106,747358
82,2024-04-23,61.9603,-0.000736,148118
184,2024-02-28,5163.0666,-0.010809,577556
141,2024-05-23,86.7555,0.010656,818035
46,2024-01-29,17.3046,0.013174,530365
142,2024-04-16,40.4424,-0.007173,878688
118,2024-05-23,24.8398,-0.022057,-88737
94,2024-04-18,69.4269,-0.025677,231871
42,2024-03-23,0.0001,0.007917,928933
139,2024-04-09,3493.1499,0.019764,48023
71,2024-01-04,23.4785,-0.051613,368342
153,2024-04-13,94.9759,-0.005054,-550471
189,20/01/2024,56.7757,0.029329,828666
77,2024-02-26,48.9896,0.0495,485670
63,2024-05-08,53.6974,-0.003079,632178
27,2024-01-31,17.9437,-0.011883,882129
19,2024-03-13,91.5749,0.008837,-282442
29,2024-02-18,2491.993,0.010752,721207
160,2024-01-26,18.7005,-0.008144,738878
50,2024-01-21,57.8016,0.031242,838312
35,2024-01-07,54.7362,0.019221,704088
29,2024-04-23,23.5519,-0.044734,388051
196,2024-04-24,0.0001,0.00339,339469
101,2024-02-14,0.0001,-0.020916,11831
137,25/02/2024,52.5551,-0.018534,233860
12,2024-05-08,69.5286,0.022781,739559
157,2024-04-27,30.1448,0.00651,47522
180,2024-04-03,31.992,-0.002981,538309
59,2024-02-10,27.5095,-0.009185,532592
175,2024-03-29,43.555,-0.017645,311749
111,2024-03-11,16.9199,-0.024917,213134
96,07/01/2024,90.1667,-0.020372,776501
176,2024-04-22,6995.1894,-0.013768,313314
94,2024-02-05,68.9159,-0.032849,183226
132,2024-04-29,19.685,-0.010454,876054
98,2024-05-17,75.3137,0.121837,563236
191,2024-04-07,101.1313,0.017763,864246
30,2024-03-21,83.1761,0.020714,644688
4,2024-04-13,24.717,0.003061,657105
66,2024-02-11,84.4532,0.037088,-13241
91,2024-05-07,78.0177,-0.014606,382357
53,2024-02-27,44.4801,-0.013015,987217
102,2024-05-29,6445.4328,0.011655,857569
75,2024-03-21,90.0548,-0.018658,946335
158,2024-03-31,46.4149,0.006905,879877
94,2024-03-23,0.0001,0.007845,669760
69,2024-03-03,41.5793,0.020486,420509
34,2024-01-28,50.1689,0.007184,365201
163,15/01/2024,17.9512,0.035155,903513
91,2024-04-07,7838.6608,-0.009947,555012
123,2024-01-20,34.39,-0.015126,439771
130,2024-02-21,2759.8567,-0.005669,470957
173,2024-05-09,49.7363,-0.005131,700005
170,2024-04-16,0.0001,-0.018878,271071
64,2024-02-22,85.0522,0.016431,610087
42,2024-02-26,16.8439,-0.006005,443710
68,2024-04-02,34.7815,-0.00247,691924
25,2024-04-29,14.0351,-0.025647,36247
33,2024-04-13,17.7425,-0.019613,58572
40,2024-03-16,87.9975,-0.000807,396561
111,2024-01-06,17.4839,0.00759,935259
26,2024-05-14,35.2751,0.022629,843457
187,2024-03-23,80.6785,-0.027913,779481
7,2024-03-27,27.2018,0.01483,698137
4,2024-01-20,2451.1036,-0.005297,929706
97,2024-01-29,35.1019,-0.019548,582283
194,2024-01-09,72.0812,0.017555,978368
5,2024-02-27,82.9971,0.025371,982182
56,14/04/2024,73.5432,0.033708,406638
12,2024-05-05,68.0648,0.001247,924701
173,2024-05-08,49.8621,-0.002616,362179
116,2024-02-03,22.9281,-0.00877,80095
178,2024-03-17,12.018,0.033172,992700
179,2024-05-02,52.0231,0.016207,493741
80,15/05/2024,71.5605,0.009365,301612
61,16/05/2024,63.3342,0.006401,83350
75,2024-01-17,92.4339,0.007267,296618
19,2024-05-13,0.0001,0.037386,11163
193,2024-02-26,14.0229,-0.016354,249871
199,2024-03-08,76.3947,-0.013083,877276
80,2024-03-26,70.9208,0.000341,706657
11,2024-01-05,20.3714,0.01246,329053
27,2024-03-20,17.9301,-0.012632,647897
13,2024-01-14,26.5343,-0.007699,306206
80,2024-03-11,71.1323,0.003325,185222
62,2024-03-28,42.9677,-0.005008,835038
172,2024-04-29,54.3532,-0.021635,202864
155,2024-05-06,42.5927,0.01327,89268
60,2024-03-20,0.0001,-0.004273,892012
183,2024-05-27,38.2422,0.003956,910435
101,2024-03-03,72.4852,0.035006,451278
190,2024-05-22,79.6108,-0.013346,883698
141,2024-04-26,86.8573,0.011842,324260
32,2024-05-25,21.8603,0.00091,-241858
3,2024-01-29,53.7556,0.187341,980368
10,2024-02-17,37.2227,-0.003211,961705
97,2024-02-25,36.7172,0.025568,130522
34,2024-04-13,50.3007,0.009829,845467
51,2024-01-06,14.856,0.004847,436341
84,2024-04-09,58.0932,-0.020768,926486
192,24/03/2024,57.2327,-0.018162,923138
56,12/05/2024,68.4514,-0.037862,156239
24,2024-03-17,61.2685,0.024723,107382
156,2024-02-10,60.4954,-0.012366,931159
123,2024-05-29,34.6841,-0.006703,768469
154,2024-01-01,16.158,-0.008776,78944
29,2024-03-15,23.7789,-0.035529,150539
68,2024-01-25,34.7695,-0.002814,474630
94,2024-01-18,7034.5883,-0.012781,258551
185,2024-01-16,49.9442,0.026977,67156
10,2024-02-25,37.3074,-0.000945,731876
16,2024-05-09,57.9357,-0.015784,452624
152,2024-01-08,24.0341,-0.032556,872969
55,15/03/2024,87.9741,-0.025816,923345
192,14/05/2024,5847.1789,0.003095,88539
54,2024-04-01,63.0351,-0.02437,258762
76,2024-02-15,34.5284,-0.019805,-192843
67,2024-03-07,79.9613,0.033231,142115
167,2024-01-14,48.948,-0.003414,8656
170,2024-03-20,92.4544,0.026884,326796
107,2024-03-16,15.2103,0.004431,520644
173,2024-04-10,47.4997,-0.04987,658424
38,2024-04-17,94.3855,0.009721,328704
84,2024-05-16,60.0553,0.012306,281128
145,2024-04-02,13.8851,0.008961,501042
183,2024-05-18,38.3108,0.005755,295965
46,2024-01-01,17.2869,0.012137,704554
27,2024-03-13,18.581,0.023209,-263250
14,2024-03-01,25.6574,-0.008006,533559
161,2024-04-04,56.7518,0.011105,124408
11,2024-02-11,2016.9196,0.00241,106858
115,12/03/2024,33.5758,-0.023727,277617
70,2024-02-22,82.7391,0.014044,700633
44,2024-03-02,22.833,0.002597,866909
130,2024-02-14,31.5655,0.137254,617205
52,2024-02-12,33.5188,-0.009552,699437
38,04/03/2024,91.3654,-0.022588,125549
59,2024-04-07,27.6445,-0.004323,959556
40,15/02/2024,89.128,0.01203,394735
21,2024-01-08,37.9838,-0.024969,640462
168,2024-03-03,55.7024,0.00169,823008
16,2024-04-18,56.9005,-0.03337,815593
